station,date,avgTemp,maxTemp,minTemp
KDTW,20151117,54,62,46
KDTW,20151118,60,64,56
KDTW,20151119,49,61,37
KDTW,20151120,40,46,33
KDTW,20151121,34,39,29
KDTW,20151122,27,33,20
KDTW,20151123,28,34,21
KDTW,20151124,32,40,23
KDTW,20151125,42,54,30
KDTW,20151126,53,62,44
KDTW,20151127,48,61,35
KDTW,20151128,34,39,29
KDTW,20151129,32,40,23
KDTW,20151130,38,47,28
KDTW,20151201,42,50,34
KDTW,20151202,36,43,28
KDTW,20151203,40,46,33
KDTW,20151204,38,45,31
KDTW,20151205,31,33,28
KDTW,20151206,34,40,28
KDTW,20151207,34,40,27
KDTW,20151208,40,46,34
KDTW,20151209,44,51,37
KDTW,20151210,45,54,35
KDTW,20151211,51,57,44
KDTW,20151212,56,63,48
KDTW,20151213,57,62,51
KDTW,20151214,52,59,45
KDTW,20151215,45,48,42
KDTW,20151216,48,53,42
KDTW,20151217,43,51,34
KDTW,20151218,31,34,27
KDTW,20151219,28,31,24
KDTW,20151220,32,43,21
KDTW,20151221,46,52,39
KDTW,20151222,47,53,40
KDTW,20151223,50,59,40
KDTW,20151224,50,58,42
KDTW,20151225,42,50,34
KDTW,20151226,39,44,34
KDTW,20151227,40,44,35
KDTW,20151228,34,38,29
KDTW,20151229,39,45,32
KDTW,20151230,35,37,32
KDTW,20151231,34,36,31
KDTW,20160101,30,32,27
KDTW,20160102,35,40,30
KDTW,20160103,31,36,26
KDTW,20160104,24,31,16
KDTW,20160105,22,31,12
KDTW,20160106,27,37,17
KDTW,20160107,35,44,26
KDTW,20160108,35,41,29
KDTW,20160109,45,50,40
KDTW,20160110,31,44,18
KDTW,20160111,15,19,11
KDTW,20160112,21,27,15
KDTW,20160113,14,17,11
KDTW,20160114,27,36,17
KDTW,20160115,33,42,23
KDTW,20160116,34,38,30
KDTW,20160117,20,30,10
KDTW,20160118,12,16,8
KDTW,20160119,17,24,9
KDTW,20160120,17,21,12
KDTW,20160121,21,27,14
KDTW,20160122,25,29,21
KDTW,20160123,26,33,19
KDTW,20160124,27,36,18
KDTW,20160125,35,44,26
KDTW,20160126,40,47,32
KDTW,20160127,31,35,27
KDTW,20160128,34,40,28
KDTW,20160129,28,32,24
KDTW,20160130,40,51,28
KDTW,20160131,44,53,35
KDTW,20160201,39,47,30
KDTW,20160202,35,41,28
KDTW,20160203,46,56,36
KDTW,20160204,31,36,26
KDTW,20160205,30,40,20
KDTW,20160206,32,39,25
KDTW,20160207,39,50,28
KDTW,20160208,38,42,33
KDTW,20160209,29,33,25
KDTW,20160210,19,25,13
KDTW,20160211,17,23,10
KDTW,20160212,17,26,8
KDTW,20160213,8,15,1
KDTW,20160214,9,19,-1
KDTW,20160215,24,29,18
KDTW,20160216,30,31,28
KDTW,20160217,26,34,18
KDTW,20160218,23,32,13
KDTW,20160219,46,61,31
KDTW,20160220,52,63,40
KDTW,20160221,38,44,32
KDTW,20160222,33,39,27
KDTW,20160223,33,43,23
KDTW,20160224,33,34,32
KDTW,20160225,30,34,25
KDTW,20160226,28,33,23
KDTW,20160227,36,44,27
KDTW,20160228,50,64,36
KDTW,20160301,27,33,21
KDTW,20160302,23,28,18
KDTW,20160303,25,30,19
KDTW,20160304,31,36,26
KDTW,20160305,31,33,28
KDTW,20160306,31,37,25
KDTW,20160307,50,64,35
KDTW,20160308,60,71,48
KDTW,20160309,62,71,53
KDTW,20160310,53,59,46
KDTW,20160311,43,52,34
KDTW,20160312,46,61,30
KDTW,20160313,46,48,43
KDTW,20160314,54,64,43
KDTW,20160315,49,52,45
KDTW,20160316,53,61,44
KDTW,20160317,48,56,39
KDTW,20160318,42,52,32
KDTW,20160319,35,43,27
KDTW,20160320,37,46,28
KDTW,20160321,38,47,28
KDTW,20160322,48,63,32
KDTW,20160323,47,56,37
KDTW,20160324,47,57,37
KDTW,20160325,37,45,29
KDTW,20160326,38,46,29
KDTW,20160327,50,68,32
KDTW,20160328,45,50,39
KDTW,20160329,42,52,32
KDTW,20160330,48,62,34
KDTW,20160331,59,65,53
KDTW,20160401,48,54,42
KDTW,20160402,35,44,26
KDTW,20160403,36,48,23
KDTW,20160404,30,37,23
KDTW,20160405,29,38,20
KDTW,20160406,44,55,32
KDTW,20160407,39,46,32
KDTW,20160408,36,43,28
KDTW,20160409,31,36,26
KDTW,20160410,36,46,26
KDTW,20160411,48,60,36
KDTW,20160412,41,50,32
KDTW,20160413,42,50,34
KDTW,20160414,45,56,33
KDTW,20160415,52,68,35
KDTW,20160416,59,74,43
KDTW,20160417,61,78,44
KDTW,20160418,64,81,47
KDTW,20160419,54,62,46
KDTW,20160420,55,65,44
KDTW,20160421,56,63,49
KDTW,20160422,53,63,43
KDTW,20160423,49,59,38
KDTW,20160424,52,66,38
KDTW,20160425,60,73,46
KDTW,20160426,49,55,43
KDTW,20160427,49,59,38
KDTW,20160428,46,50,42
KDTW,20160429,48,52,43
KDTW,20160430,49,56,41
KDTW,20160501,52,55,48
KDTW,20160502,51,54,47
KDTW,20160503,52,63,41
KDTW,20160504,55,61,48
KDTW,20160505,56,67,44
KDTW,20160506,60,73,46
KDTW,20160507,63,75,51
KDTW,20160508,57,70,44
KDTW,20160509,54,65,42
KDTW,20160510,52,54,50
KDTW,20160511,61,68,54
KDTW,20160512,67,78,55
KDTW,20160513,62,69,54
KDTW,20160514,49,56,42
KDTW,20160515,42,50,34
KDTW,20160516,54,69,38
KDTW,20160517,58,64,51
KDTW,20160518,56,67,45
KDTW,20160519,58,71,44
KDTW,20160520,59,71,47
KDTW,20160521,64,73,55
KDTW,20160522,63,73,52
KDTW,20160523,60,76,44
KDTW,20160524,69,85,52
KDTW,20160525,74,86,61
KDTW,20160526,77,86,68
KDTW,20160527,74,82,66
KDTW,20160528,78,89,66
KDTW,20160529,77,86,68
KDTW,20160530,74,86,61
KDTW,20160531,73,83,62
KDTW,20160601,69,82,56
KDTW,20160602,73,84,62
KDTW,20160603,70,82,58
KDTW,20160604,71,78,63
KDTW,20160605,69,77,60
KDTW,20160606,71,83,59
KDTW,20160607,62,70,54
KDTW,20160608,60,71,48
KDTW,20160609,61,73,49
KDTW,20160610,71,81,60
KDTW,20160611,81,93,68
KDTW,20160612,69,80,57
KDTW,20160613,63,74,52
KDTW,20160614,69,77,61
KDTW,20160615,75,87,63
KDTW,20160616,72,80,64
KDTW,20160617,73,87,59
KDTW,20160618,74,88,60
KDTW,20160619,77,90,64
KDTW,20160620,82,93,71
KDTW,20160621,73,85,61
KDTW,20160622,74,85,62
KDTW,20160623,71,78,64
KDTW,20160624,70,84,56
KDTW,20160625,73,86,60
KDTW,20160626,73,92,54
KDTW,20160627,82,94,69
KDTW,20160628,67,76,58
KDTW,20160629,67,81,53
KDTW,20160630,70,84,55
KDTW,20160701,69,77,60
KDTW,20160702,66,78,54
KDTW,20160703,68,79,57
KDTW,20160704,68,78,57
KDTW,20160705,79,89,69
KDTW,20160706,79,90,68
KDTW,20160707,81,93,69
KDTW,20160708,78,89,67
KDTW,20160709,72,79,65
KDTW,20160710,74,85,63
KDTW,20160711,78,87,69
KDTW,20160712,82,93,70
KDTW,20160713,81,91,71
KDTW,20160714,80,89,70
KDTW,20160715,75,83,67
KDTW,20160716,71,77,65
KDTW,20160717,75,87,63
KDTW,20160718,80,88,71
KDTW,20160719,75,88,62
KDTW,20160720,74,86,61
KDTW,20160721,81,92,70
KDTW,20160722,84,95,73
KDTW,20160723,85,98,72
KDTW,20160724,81,87,75
KDTW,20160725,84,93,74
KDTW,20160726,77,88,66
KDTW,20160727,80,92,67
KDTW,20160728,79,87,71
KDTW,20160729,78,87,68
KDTW,20160730,74,81,67
KDTW,20160731,77,86,67
KDTW,20160801,77,88,66
KDTW,20160802,78,88,68
KDTW,20160803,79,90,67
KDTW,20160804,80,92,67
KDTW,20160805,81,90,72
KDTW,20160806,76,87,65
KDTW,20160807,77,88,66
KDTW,20160808,74,85,62
KDTW,20160809,78,90,65
KDTW,20160810,84,96,72
KDTW,20160811,86,95,76
KDTW,20160812,85,95,75
KDTW,20160813,80,86,73
KDTW,20160814,76,83,69
KDTW,20160815,74,79,68
KDTW,20160816,77,84,70
KDTW,20160817,77,86,67
KDTW,20160818,75,84,66
KDTW,20160819,79,88,69
KDTW,20160820,78,86,69
KDTW,20160821,70,79,61
KDTW,20160822,69,79,58
KDTW,20160823,74,81,67
KDTW,20160824,74,84,63
KDTW,20160825,79,88,69
KDTW,20160826,75,86,64
KDTW,20160827,77,83,70
KDTW,20160828,78,87,69
KDTW,20160829,76,84,67
KDTW,20160830,75,82,67
KDTW,20160831,73,82,64
KDTW,20160901,68,75,60
KDTW,20160902,66,75,57
KDTW,20160903,66,77,55
KDTW,20160904,68,80,56
KDTW,20160905,71,84,58
KDTW,20160906,80,91,69
KDTW,20160907,82,90,73
KDTW,20160908,77,82,72
KDTW,20160909,74,81,67
KDTW,20160910,70,78,61
KDTW,20160911,65,74,56
KDTW,20160912,65,74,55
KDTW,20160913,70,82,58
KDTW,20160914,68,76,59
KDTW,20160915,63,72,54
KDTW,20160916,66,77,54
KDTW,20160917,70,75,66
KDTW,20160918,72,80,64
KDTW,20160919,72,83,60
KDTW,20160920,74,84,64
KDTW,20160921,70,81,58
KDTW,20160922,75,86,64
KDTW,20160923,72,80,63
KDTW,20160924,63,70,55
KDTW,20160925,62,73,51
KDTW,20160926,61,69,53
KDTW,20160927,60,70,49
KDTW,20160928,58,60,55
KDTW,20160929,62,64,59
KDTW,20160930,61,64,58
KDTW,20161001,63,69,56
KDTW,20161002,41,69,13
KDTW,20161003,60,66,53
KDTW,20161004,63,74,52
KDTW,20161005,69,76,61
KDTW,20161006,70,79,61
KDTW,20161007,67,77,57
KDTW,20161008,52,61,43
KDTW,20161009,51,62,40
KDTW,20161010,50,60,39
KDTW,20161011,58,67,48
KDTW,20161012,65,78,51
KDTW,20161013,51,58,43
KDTW,20161014,49,59,39
KDTW,20161015,58,73,42
KDTW,20161016,66,69,63
KDTW,20161017,72,81,63
KDTW,20161018,68,77,58
KDTW,20161019,62,73,51
KDTW,20161020,54,59,49
KDTW,20161021,49,54,43
KDTW,20161022,46,53,39
KDTW,20161023,55,66,44
KDTW,20161024,48,56,40
KDTW,20161025,45,54,35
KDTW,20161026,40,45,35
KDTW,20161027,45,48,42
KDTW,20161028,45,55,34
KDTW,20161029,63,72,53
KDTW,20161030,50,57,43
KDTW,20161031,45,53,37
KDTW,20161101,63,78,48
KDTW,20161102,62,68,56
KDTW,20161103,55,60,50
KDTW,20161104,50,57,42
KDTW,20161105,53,67,38
KDTW,20161106,55,66,43
KDTW,20161107,56,66,46
KDTW,20161108,52,60,43
KDTW,20161109,47,54,39
KDTW,20161110,49,63,35
KDTW,20161111,44,54,33
KDTW,20161112,40,50,29
KDTW,20161113,45,58,31
KDTW,20161114,44,57,31
KDTW,20161115,48,59,37
KDTW,20161116,51,59,42
KDTW,20161117,48,61,35
KDTW,20161118,61,73,49
KDTW,20161119,47,60,33
KDTW,20161120,32,36,27
KDTW,20161121,32,39,25
KDTW,20161122,31,41,21
KDTW,20161123,35,41,29
KDTW,20161124,43,46,39
KDTW,20161125,42,44,39
KDTW,20161126,40,43,36
KDTW,20161127,39,48,29
KDTW,20161128,43,49,36
KDTW,20161129,53,58,47
KDTW,20161130,49,58,40
KDTW,20161201,39,41,36
KDTW,20161202,37,41,33
KDTW,20161203,36,39,32
KDTW,20161204,36,39,33
KDTW,20161205,36,41,30
KDTW,20161206,36,41,30
KDTW,20161207,34,38,30
KDTW,20161208,28,31,25
KDTW,20161209,29,33,25
KDTW,20161210,27,30,23
KDTW,20161211,27,31,23
KDTW,20161212,30,36,24
KDTW,20161213,20,28,12
KDTW,20161214,13,19,6
KDTW,20161215,11,17,5
KDTW,20161216,14,22,5
KDTW,20161217,24,28,20
KDTW,20161218,19,25,13
KDTW,20161219,8,16,0
KDTW,20161220,17,31,3
KDTW,20161221,25,34,15
KDTW,20161222,35,41,29
KDTW,20161223,29,35,23
KDTW,20161224,37,39,34
KDTW,20161225,36,36,35
KDTW,20161226,46,57,35
KDTW,20161227,36,42,30
KDTW,20161228,34,38,30
KDTW,20161229,38,44,32
KDTW,20161230,30,32,28
KDTW,20161231,38,47,28
KBOS,20010101,29,35,23
KBOS,20010102,24,30,19
KBOS,20010103,25,32,18
KBOS,20010104,27,33,21
KBOS,20010105,27,33,21
KBOS,20010106,32,36,28
KBOS,20010107,31,35,27
KBOS,20010108,32,37,26
KBOS,20010109,28,33,24
KBOS,20010110,19,26,12
KBOS,20010111,29,39,19
KBOS,20010112,28,32,24
KBOS,20010113,28,36,19
KBOS,20010114,36,43,28
KBOS,20010115,30,37,24
KBOS,20010116,34,41,26
KBOS,20010117,36,41,30
KBOS,20010118,26,32,21
KBOS,20010119,34,37,30
KBOS,20010120,31,34,25
KBOS,20010121,24,28,19
KBOS,20010122,26,33,19
KBOS,20010123,28,36,21
KBOS,20010124,32,37,28
KBOS,20010125,34,39,27
KBOS,20010126,28,34,21
KBOS,20010127,32,36,28
KBOS,20010128,32,36,27
KBOS,20010129,30,35,24
KBOS,20010130,34,39,28
KBOS,20010131,38,43,32
KBOS,20010201,38,45,30
KBOS,20010202,33,36,30
KBOS,20010203,28,33,24
KBOS,20010204,26,32,19
KBOS,20010205,34,39,28
KBOS,20010206,38,45,32
KBOS,20010207,37,41,33
KBOS,20010208,34,37,30
KBOS,20010209,39,46,32
KBOS,20010210,38,50,24
KBOS,20010211,20,25,14
KBOS,20010212,19,28,10
KBOS,20010213,36,45,26
KBOS,20010214,36,44,27
KBOS,20010215,36,43,30
KBOS,20010216,33,39,27
KBOS,20010217,28,37,18
KBOS,20010218,20,28,12
KBOS,20010219,30,39,21
KBOS,20010220,44,53,36
KBOS,20010221,30,42,19
KBOS,20010222,18,23,12
KBOS,20010223,28,36,21
KBOS,20010224,26,30,21
KBOS,20010225,36,45,26
KBOS,20010226,39,44,33
KBOS,20010227,35,42,28
KBOS,20010228,26,30,21
KBOS,20010301,24,28,19
KBOS,20010302,22,27,17
KBOS,20010303,24,28,21
KBOS,20010304,26,30,21
KBOS,20010305,32,33,30
KBOS,20010306,32,33,30
KBOS,20010307,29,32,26
KBOS,20010308,30,36,25
KBOS,20010309,32,37,28
KBOS,20010310,36,41,30
KBOS,20010311,37,46,28
KBOS,20010312,32,37,28
KBOS,20010313,34,37,30
KBOS,20010314,40,44,35
KBOS,20010315,43,50,36
KBOS,20010316,43,50,36
KBOS,20010317,36,39,33
KBOS,20010318,40,46,33
KBOS,20010319,42,50,35
KBOS,20010320,40,46,35
KBOS,20010321,40,43,36
KBOS,20010322,40,43,36
KBOS,20010323,38,43,33
KBOS,20010324,42,48,37
KBOS,20010325,38,43,32
KBOS,20010326,34,37,30
KBOS,20010327,30,36,25
KBOS,20010328,38,45,32
KBOS,20010329,37,44,30
KBOS,20010330,36,39,33
KBOS,20010331,39,43,35
KBOS,20010401,34,36,33
KBOS,20010402,36,41,32
KBOS,20010403,39,48,32
KBOS,20010404,40,46,35
KBOS,20010405,46,55,37
KBOS,20010406,42,48,37
KBOS,20010407,40,44,37
KBOS,20010408,37,39,35
KBOS,20010409,52,64,39
KBOS,20010410,48,53,44
KBOS,20010411,49,57,43
KBOS,20010412,44,45,42
KBOS,20010413,53,64,42
KBOS,20010414,52,60,44
KBOS,20010415,50,60,41
KBOS,20010416,42,48,39
KBOS,20010417,44,48,39
KBOS,20010418,42,53,33
KBOS,20010419,44,53,36
KBOS,20010420,50,63,37
KBOS,20010421,56,66,46
KBOS,20010422,69,84,54
KBOS,20010423,64,72,54
KBOS,20010424,68,84,53
KBOS,20010425,50,55,46
KBOS,20010426,48,54,41
KBOS,20010427,46,55,39
KBOS,20010428,51,57,45
KBOS,20010429,50,62,41
KBOS,20010430,59,73,45
KBOS,20010501,64,77,53
KBOS,20010502,76,91,60
KBOS,20010503,80,91,70
KBOS,20010504,81,90,73
KBOS,20010505,62,75,51
KBOS,20010506,48,54,42
KBOS,20010507,52,64,39
KBOS,20010508,58,73,42
KBOS,20010509,56,66,48
KBOS,20010510,60,75,48
KBOS,20010511,72,80,63
KBOS,20010512,76,88,64
KBOS,20010513,58,63,53
KBOS,20010514,58,68,48
KBOS,20010515,52,57,48
KBOS,20010516,50,52,48
KBOS,20010517,52,57,48
KBOS,20010518,54,62,48
KBOS,20010519,62,78,51
KBOS,20010520,54,60,48
KBOS,20010521,54,57,50
KBOS,20010522,52,55,50
KBOS,20010523,54,57,52
KBOS,20010524,55,60,51
KBOS,20010525,54,57,51
KBOS,20010526,56,61,52
KBOS,20010527,56,60,53
KBOS,20010528,62,71,53
KBOS,20010529,63,72,54
KBOS,20010530,54,63,48
KBOS,20010531,56,66,45
KBOS,20010601,58,68,50
KBOS,20010602,62,68,54
KBOS,20010603,57,63,52
KBOS,20010604,64,70,57
KBOS,20010605,66,75,57
KBOS,20010606,68,77,61
KBOS,20010607,66,75,57
KBOS,20010608,70,80,60
KBOS,20010609,69,79,61
KBOS,20010610,74,84,63
KBOS,20010611,68,79,59
KBOS,20010612,66,73,60
KBOS,20010613,65,78,55
KBOS,20010614,72,82,64
KBOS,20010615,80,91,69
KBOS,20010616,78,89,69
KBOS,20010617,70,77,66
KBOS,20010618,74,84,66
KBOS,20010619,78,89,68
KBOS,20010620,79,91,68
KBOS,20010621,66,71,62
KBOS,20010622,69,79,60
KBOS,20010623,72,82,63
KBOS,20010624,74,80,69
KBOS,20010625,72,77,68
KBOS,20010626,76,82,70
KBOS,20010627,81,90,73
KBOS,20010628,80,88,72
KBOS,20010629,68,73,64
KBOS,20010630,80,91,68
KBOS,20010701,78,88,64
KBOS,20010702,64,73,57
KBOS,20010703,66,75,57
KBOS,20010704,70,78,64
KBOS,20010705,74,82,66
KBOS,20010706,68,72,64
KBOS,20010707,69,79,59
KBOS,20010708,68,73,64
KBOS,20010709,70,79,62
KBOS,20010710,68,75,64
KBOS,20010711,68,73,63
KBOS,20010712,68,75,62
KBOS,20010713,68,75,60
KBOS,20010714,68,75,62
KBOS,20010715,68,75,63
KBOS,20010716,70,77,64
KBOS,20010717,66,71,62
KBOS,20010718,64,69,60
KBOS,20010719,64,69,59
KBOS,20010720,68,79,60
KBOS,20010721,70,82,60
KBOS,20010722,76,87,66
KBOS,20010723,78,90,66
KBOS,20010724,83,93,73
KBOS,20010725,86,95,79
KBOS,20010726,68,78,57
KBOS,20010727,62,72,55
KBOS,20010728,64,72,57
KBOS,20010729,67,75,61
KBOS,20010730,66,79,60
KBOS,20010731,70,82,59
KBOS,20010801,72,80,66
KBOS,20010802,80,91,69
KBOS,20010803,78,90,68
KBOS,20010804,70,75,66
KBOS,20010805,70,75,66
KBOS,20010806,80,91,69
KBOS,20010807,84,93,75
KBOS,20010808,80,86,75
KBOS,20010809,88,97,80
KBOS,20010810,82,93,73
KBOS,20010811,72,77,66
KBOS,20010812,65,66,64
KBOS,20010813,70,79,62
KBOS,20010814,68,71,66
KBOS,20010815,67,73,62
KBOS,20010816,72,84,60
KBOS,20010817,74,82,66
KBOS,20010818,76,82,71
KBOS,20010819,72,80,66
KBOS,20010820,69,73,66
KBOS,20010821,68,72,64
KBOS,20010822,75,84,68
KBOS,20010823,76,82,69
KBOS,20010824,70,75,64
KBOS,20010825,64,69,59
KBOS,20010826,68,80,57
KBOS,20010827,74,84,66
KBOS,20010828,76,82,70
KBOS,20010829,72,82,64
KBOS,20010830,66,73,60
KBOS,20010831,76,84,69
KBOS,20010901,70,79,59
KBOS,20010902,60,66,54
KBOS,20010903,66,75,57
KBOS,20010904,68,81,57
KBOS,20010905,66,73,62
KBOS,20010906,64,77,54
KBOS,20010907,72,86,59
KBOS,20010908,75,86,64
KBOS,20010909,76,87,66
KBOS,20010910,76,86,66
KBOS,20010911,72,80,64
KBOS,20010912,66,73,59
KBOS,20010913,70,86,57
KBOS,20010914,58,64,51
KBOS,20010915,55,62,48
KBOS,20010916,62,73,51
KBOS,20010917,60,69,54
KBOS,20010918,63,72,55
KBOS,20010919,63,66,59
KBOS,20010920,62,68,57
KBOS,20010921,65,69,62
KBOS,20010922,71,80,62
KBOS,20010923,68,73,63
KBOS,20010924,64,70,60
KBOS,20010925,66,75,60
KBOS,20010926,64,71,55
KBOS,20010927,58,68,50
KBOS,20010928,58,64,53
KBOS,20010929,56,60,53
KBOS,20010930,54,57,52
KBOS,20011001,55,59,51
KBOS,20011002,62,75,48
KBOS,20011003,66,80,53
KBOS,20011004,72,82,62
KBOS,20011005,71,82,61
KBOS,20011006,63,73,52
KBOS,20011007,50,57,43
KBOS,20011008,45,54,37
KBOS,20011009,50,60,39
KBOS,20011010,58,71,46
KBOS,20011011,63,77,51
KBOS,20011012,63,73,55
KBOS,20011013,54,55,52
KBOS,20011014,55,57,53
KBOS,20011015,61,69,53
KBOS,20011016,54,61,46
KBOS,20011017,54,59,48
KBOS,20011018,50,59,44
KBOS,20011019,51,63,39
KBOS,20011020,58,66,50
KBOS,20011021,65,73,57
KBOS,20011022,58,66,50
KBOS,20011023,53,61,46
KBOS,20011024,66,73,60
KBOS,20011025,68,75,60
KBOS,20011026,52,61,46
KBOS,20011027,46,55,39
KBOS,20011028,42,48,39
KBOS,20011029,45,55,35
KBOS,20011030,47,55,37
KBOS,20011031,42,50,34
KBOS,20011101,58,66,50
KBOS,20011102,63,72,54
KBOS,20011103,59,64,53
KBOS,20011104,50,55,46
KBOS,20011105,44,48,39
KBOS,20011106,48,53,42
KBOS,20011107,50,57,42
KBOS,20011108,45,51,39
KBOS,20011109,47,55,39
KBOS,20011110,44,50,37
KBOS,20011111,40,46,34
KBOS,20011112,36,43,30
KBOS,20011113,39,48,30
KBOS,20011114,48,57,39
KBOS,20011115,52,62,43
KBOS,20011116,58,69,45
KBOS,20011117,40,44,35
KBOS,20011118,46,59,34
KBOS,20011119,54,62,45
KBOS,20011120,49,59,37
KBOS,20011121,37,42,32
KBOS,20011122,44,51,36
KBOS,20011123,42,48,35
KBOS,20011124,44,50,39
KBOS,20011125,54,63,44
KBOS,20011126,56,63,50
KBOS,20011127,50,53,48
KBOS,20011128,52,61,42
KBOS,20011129,44,48,39
KBOS,20011130,53,64,42
KBOS,20011201,62,71,51
KBOS,20011202,48,52,44
KBOS,20011203,46,54,39
KBOS,20011204,50,57,44
KBOS,20011205,56,64,48
KBOS,20011206,62,72,51
KBOS,20011207,52,57,44
KBOS,20011208,37,42,32
KBOS,20011209,34,36,32
KBOS,20011210,36,43,30
KBOS,20011211,42,48,37
KBOS,20011212,40,44,35
KBOS,20011213,44,51,39
KBOS,20011214,52,57,46
KBOS,20011215,40,46,32
KBOS,20011216,32,37,28
KBOS,20011217,36,42,30
KBOS,20011218,38,41,35
KBOS,20011219,41,46,36
KBOS,20011220,40,44,37
KBOS,20011221,34,39,30
KBOS,20011222,32,37,28
KBOS,20011223,36,44,27
KBOS,20011224,44,50,35
KBOS,20011225,34,37,32
KBOS,20011226,34,35,30
KBOS,20011227,29,32,26
KBOS,20011228,30,36,24
KBOS,20011229,32,36,28
KBOS,20011230,30,34,26
KBOS,20011231,28,32,23
KBOS,20020101,29,34,24
KBOS,20020102,30,37,23
KBOS,20020103,34,39,28
KBOS,20020104,29,34,24
KBOS,20020105,34,39,30
KBOS,20020106,39,46,32
KBOS,20020107,34,41,28
KBOS,20020108,28,34,21
KBOS,20020109,34,39,28
KBOS,20020110,44,50,39
KBOS,20020111,40,44,37
KBOS,20020112,38,41,34
KBOS,20020113,36,39,33
KBOS,20020114,34,37,32
KBOS,20020115,36,39,32
KBOS,20020116,37,39,34
KBOS,20020117,36,42,30
KBOS,20020118,32,34,28
KBOS,20020119,28,30,25
KBOS,20020120,28,36,21
KBOS,20020121,32,37,26
KBOS,20020122,39,44,32
KBOS,20020123,42,52,32
KBOS,20020124,44,48,41
KBOS,20020125,39,43,35
KBOS,20020126,43,50,36
KBOS,20020127,44,53,34
KBOS,20020128,43,51,35
KBOS,20020129,52,64,41
KBOS,20020130,40,45,35
KBOS,20020131,32,34,30
KBOS,20020201,34,39,30
KBOS,20020202,30,35,24
KBOS,20020203,29,37,21
KBOS,20020204,32,37,27
KBOS,20020205,24,28,19
KBOS,20020206,30,37,23
KBOS,20020207,36,43,28
KBOS,20020208,40,46,34
KBOS,20020209,32,37,28
KBOS,20020210,39,53,25
KBOS,20020211,34,53,15
KBOS,20020212,28,41,14
KBOS,20020213,29,37,21
KBOS,20020214,27,36,18
KBOS,20020215,38,46,30
KBOS,20020216,46,54,37
KBOS,20020217,38,41,34
KBOS,20020218,34,39,30
KBOS,20020219,40,51,28
KBOS,20020220,42,48,36
KBOS,20020221,48,54,42
KBOS,20020222,42,48,37
KBOS,20020223,38,43,33
KBOS,20020224,32,37,28
KBOS,20020225,39,48,30
KBOS,20020226,50,60,39
KBOS,20020227,44,55,30
KBOS,20020228,31,36,26
KBOS,20020301,35,43,27
KBOS,20020302,38,46,30
KBOS,20020303,50,60,39
KBOS,20020304,34,43,25
KBOS,20020305,26,32,21
KBOS,20020306,40,51,28
KBOS,20020307,40,46,34
KBOS,20020308,39,42,36
KBOS,20020309,52,64,39
KBOS,20020310,45,60,28
KBOS,20020311,33,39,27
KBOS,20020312,40,46,33
KBOS,20020313,38,42,34
KBOS,20020314,52,62,41
KBOS,20020315,44,48,39
KBOS,20020316,39,46,30
KBOS,20020317,32,37,26
KBOS,20020318,34,36,32
KBOS,20020319,35,37,33
KBOS,20020320,36,39,33
KBOS,20020321,41,48,34
KBOS,20020322,26,33,19
KBOS,20020323,33,42,24
KBOS,20020324,42,48,36
KBOS,20020325,36,42,30
KBOS,20020326,40,43,37
KBOS,20020327,44,48,39
KBOS,20020328,44,53,36
KBOS,20020329,47,57,37
KBOS,20020330,53,62,44
KBOS,20020331,50,55,45
KBOS,20020401,48,55,42
KBOS,20020402,48,57,39
KBOS,20020403,52,66,39
KBOS,20020404,42,48,37
KBOS,20020405,37,42,32
KBOS,20020406,39,45,30
KBOS,20020407,37,46,28
KBOS,20020408,47,55,39
KBOS,20020409,60,72,48
KBOS,20020410,56,64,48
KBOS,20020411,45,50,42
KBOS,20020412,52,64,39
KBOS,20020413,64,75,55
KBOS,20020414,62,73,50
KBOS,20020415,50,57,44
KBOS,20020416,58,73,44
KBOS,20020417,74,93,55
KBOS,20020418,50,55,46
KBOS,20020419,61,77,45
KBOS,20020420,61,69,52
KBOS,20020421,50,55,44
KBOS,20020422,42,44,39
KBOS,20020423,40,46,33
KBOS,20020424,44,51,39
KBOS,20020425,46,59,35
KBOS,20020426,43,50,36
KBOS,20020427,48,60,37
KBOS,20020428,44,48,39
KBOS,20020429,38,42,35
KBOS,20020430,44,52,37
KBOS,20020501,51,60,43
KBOS,20020502,46,55,45
KBOS,20020503,50,55,44
KBOS,20020504,57,68,46
KBOS,20020505,57,68,48
KBOS,20020506,64,77,50
KBOS,20020507,64,75,55
KBOS,20020508,58,66,52
KBOS,20020509,52,55,48
KBOS,20020510,65,75,55
KBOS,20020511,58,66,50
KBOS,20020512,52,57,46
KBOS,20020513,46,57,44
KBOS,20020514,53,62,44
KBOS,20020515,52,60,43
KBOS,20020516,62,78,48
KBOS,20020517,66,72,57
KBOS,20020518,44,52,37
KBOS,20020519,48,59,39
KBOS,20020520,48,57,42
KBOS,20020521,52,62,43
KBOS,20020522,57,68,48
KBOS,20020523,62,77,50
KBOS,20020524,68,84,52
KBOS,20020525,58,66,50
KBOS,20020526,60,70,50
KBOS,20020527,63,70,57
KBOS,20020528,63,72,55
KBOS,20020529,60,68,53
KBOS,20020530,70,82,59
KBOS,20020531,73,82,64
KBOS,20020601,76,86,66
KBOS,20020602,67,75,59
KBOS,20020603,62,72,53
KBOS,20020604,60,68,52
KBOS,20020605,66,73,60
