Date,Open,High,Low,Close,Volume
8/31/2006,362.21,364.82,361.92,364.74,"18,196,874"
9/1/2006,364.76,366.87,364.76,366.06,"13,182,395"
9/5/2006,366.05,367.17,365.54,365.7,"15,745,194"
9/6/2006,365.68,365.69,362.08,362.94,"16,887,638"
9/7/2006,362.93,364.9,361.6,363.5,"16,457,899"
9/8/2006,363.52,367.65,363.08,367.26,"17,267,374"
9/11/2006,367.25,370.23,367.19,369.54,"18,898,367"
9/12/2006,369.55,371.99,369.55,371.7,"17,132,455"
9/13/2006,371.71,374.27,370.47,374.13,"16,580,761"
9/14/2006,374.11,374.56,372.6,373.31,"13,259,827"
9/15/2006,373.32,374.86,372.66,373.25,"26,072,059"
9/18/2006,373.28,373.34,371.01,372.73,"17,150,672"
9/19/2006,372.73,373.55,370.98,372.24,"17,890,299"
9/20/2006,372.25,374.61,372.25,374.38,"16,520,289"
9/21/2006,374.4,374.52,371.79,372.46,"16,506,743"
9/22/2006,372.45,373.05,370.28,371.22,"12,729,686"
9/25/2006,371.23,376.31,371.12,375.64,"18,640,742"
9/26/2006,375.65,378.48,375.64,378.23,"18,688,684"
9/27/2006,378.22,378.22,375.6,376.18,"17,354,444"
9/28/2006,376.2,378.92,376.2,378.47,"14,343,527"
9/29/2006,378.49,378.52,375.82,375.97,"15,116,415"
10/2/2006,375.97,376.08,373.17,374.16,"15,331,045"
10/3/2006,374.15,380.02,374.15,379.07,"18,846,138"
10/4/2006,379.06,382.88,378.3,382.88,"19,059,974"
10/5/2006,382.88,384.4,382.44,384.33,"15,643,660"
10/6/2006,384.32,384.32,380.72,381.56,"15,230,052"
10/9/2006,381.54,382.37,380.2,382.37,"12,151,940"
10/10/2006,382.37,382.62,381.09,381.96,"15,736,554"
10/11/2006,381.95,383.25,380.65,382.01,"16,070,792"
10/12/2006,382.03,383.74,382.03,383.7,"14,752,941"
10/13/2006,383.7,387.52,383.66,386.49,"14,980,233"
10/16/2006,386.5,387.07,386.03,386.19,"13,103,704"
10/17/2006,386.17,386.17,383.77,385.66,"16,474,406"
10/18/2006,385.67,388.4,384.86,386.15,"15,168,931"
10/19/2006,386.15,386.15,381.66,382.25,"22,245,162"
10/20/2006,382.31,382.87,379.72,380.4,"18,795,371"
10/23/2006,380.39,383.29,379.32,383.06,"16,869,566"
10/24/2006,383.06,383.42,381.83,382.72,"19,132,549"
10/25/2006,382.73,384.36,380.19,382.19,"23,312,140"
10/26/2006,382.19,388.62,382.1,388.46,"24,388,272"
10/27/2006,388.45,388.45,381.94,382.05,"22,016,926"
10/30/2006,0,384.89,381.31,384.63,"19,060,871"
10/31/2006,384.43,385.69,381.4,382.47,"24,322,279"
11/1/2006,382.49,384.27,380.12,380.54,"20,899,313"
11/2/2006,380.54,380.54,378.38,379.79,"20,938,923"
11/3/2006,379.78,381.77,379.14,380.3,"18,913,733"
11/6/2006,380.28,384.52,380.28,383.52,"17,344,589"
11/7/2006,383.49,387.39,383.41,386.49,"17,943,119"
11/8/2006,386.48,388.58,385.8,387.1,"16,621,509"
11/9/2006,387.1,387.48,384.95,385.19,"27,061,017"
11/10/2006,385.18,388.01,385.15,387.8,"15,802,546"
11/13/2006,387.8,389.23,386.69,387.03,"15,587,799"
11/14/2006,387.06,388.12,383.8,388.11,"16,901,148"
11/15/2006,388.12,388.88,387.21,388.28,"17,913,381"
11/16/2006,388.3,391,388.28,390.5,"18,351,450"
11/17/2006,390.5,390.98,389.18,390.97,"18,313,100"
11/20/2006,390.98,391.97,389.87,391.73,"19,802,803"
11/21/2006,391.73,392.19,390.27,390.82,"16,477,777"
11/22/2006,390.78,391.94,389.19,390.31,"13,889,953"
11/24/2006,390.31,390.4,388.9,389.69,"5,747,082"
11/27/2006,389.69,389.69,385.66,386.33,"21,492,614"
11/28/2006,386.3,387.6,384.53,386.23,"21,740,232"
11/29/2006,386.24,389.1,386.24,388.72,"18,086,834"
11/30/2006,388.71,389.16,386.13,387.91,"21,115,187"
12/1/2006,387.89,388.28,383.86,386.55,"19,923,624"
12/4/2006,386.55,388.9,386.42,388.54,"15,332,251"
12/5/2006,388.52,391.47,388.29,391.13,"16,501,543"
12/6/2006,391.1,394.46,390.91,393.48,"18,280,194"
12/7/2006,393.48,394.61,391.54,391.88,"21,916,805"
12/8/2006,391.87,394.34,391.69,393.62,"15,174,695"
12/11/2006,393.62,395.44,393.55,395.21,"14,745,215"
12/12/2006,395.21,396.99,394.9,396.92,"20,013,236"
12/13/2006,396.91,397.9,396.27,396.51,"16,213,588"
12/14/2006,396.51,398.95,396.11,398.52,"15,661,529"
12/15/2006,398.54,401.49,398.48,400.72,"25,175,144"
12/18/2006,400.72,401.74,400.37,400.47,"15,957,411"
12/19/2006,400.46,400.83,398.08,400.69,"16,070,424"
12/20/2006,400.68,401.93,400.63,400.95,"13,544,526"
12/21/2006,400.96,402.98,399.99,400.36,"15,819,697"
12/22/2006,400.37,400.95,399.15,399.86,"11,569,746"
12/26/2006,399.86,403.03,399.09,402.84,"8,703,037"
12/27/2006,402.85,405.37,402.83,404.56,"10,525,506"
12/28/2006,404.57,405.18,403.39,403.5,"9,532,917"
12/29/2006,403.51,403.54,399.61,400.45,"12,385,605"
1/3/2007,400.45,404.89,399.45,401.29,"21,522,301"
1/4/2007,401.28,401.34,398.11,399.47,"17,112,659"
1/5/2007,399.46,399.46,395.13,395.78,"17,687,409"
1/8/2007,395.8,395.81,392.67,395.21,"17,433,002"
1/9/2007,395.23,397.09,393.14,394.04,"18,599,086"
1/10/2007,394.04,394.04,392.23,393.21,"15,151,664"
1/11/2007,393.22,395.18,392.94,393.94,"19,524,889"
1/12/2007,393.95,395.21,393.29,394.29,"16,478,451"
1/16/2007,394.28,395.58,393.81,393.99,"16,100,560"
1/17/2007,393.99,394.52,392.89,393.14,"15,964,140"
1/18/2007,393.15,394.93,392.84,392.96,"18,124,897"
1/19/2007,392.97,393.75,391.99,392.97,"17,693,295"
1/22/2007,392.94,393.13,389.82,391.26,"18,318,809"
1/23/2007,391.27,394.39,391.03,392.94,"18,719,065"
1/24/2007,392.96,395.34,392.89,394.91,"17,223,459"
1/25/2007,394.9,395.49,390.35,390.82,"20,765,457"
1/26/2007,390.82,391.87,388.92,391.72,"21,901,347"
1/29/2007,391.7,394.78,391.29,392.54,"22,502,849"
1/30/2007,392.56,395.32,392.48,395.32,"18,529,331"
1/31/2007,395.31,395.96,389.23,390.18,"29,385,441"
2/1/2007,390.18,395.55,390.18,395.15,"24,794,539"
2/2/2007,395.15,396.99,394.94,396.42,"17,264,129"
2/5/2007,396.42,397.81,395.14,397.25,"18,073,631"
2/6/2007,397.26,400.49,397.25,400.26,"23,257,675"
2/7/2007,400.26,400.75,399.37,399.66,"19,417,576"
2/8/2007,399.65,400.52,398.69,399.61,"20,743,459"
2/9/2007,399.61,401.5,394.7,395.89,"21,155,983"
2/12/2007,395.89,396.77,394.69,394.84,"19,634,450"
2/13/2007,394.84,397.68,394.78,397.53,"18,796,911"
2/14/2007,397.53,400.34,397.5,399.64,"18,674,821"
2/15/2007,399.64,400.87,399.16,400.45,"15,769,423"
2/16/2007,400.45,400.58,399.01,400.13,"15,884,788"
2/20/2007,400.13,401.66,398.25,401.32,"16,358,352"
2/21/2007,401.3,401.5,399.73,400.89,"18,610,164"
2/22/2007,400.9,403.52,400.56,401.63,"16,060,954"
2/23/2007,401.64,401.65,396.71,398.09,"16,795,411"
2/26/2007,398.09,399.45,396.12,396.96,"16,575,317"
2/27/2007,396.94,397.47,385.13,387.12,"26,168,200"
2/28/2007,387.12,389.04,385.61,387.84,"25,862,391"
3/1/2007,387.84,388.24,380.56,387.42,"27,513,980"
3/2/2007,387.41,387.41,384.28,384.42,"23,770,647"
3/5/2007,384.41,384.41,380.63,380.69,"26,028,802"
3/6/2007,380.66,385.01,380.66,384.43,"23,345,845"
3/7/2007,384.42,384.64,382.66,383.08,"23,076,900"
3/8/2007,383.09,387.21,383.09,385.67,"17,933,839"
3/9/2007,385.67,387.48,385.54,386.89,"14,748,506"
3/12/2007,386.89,387.14,385.19,386.76,"15,968,295"
3/13/2007,386.75,386.75,378.07,378.09,"26,636,142"
3/14/2007,378.09,379.01,371.99,378.04,"33,486,488"
3/15/2007,378.01,382.03,377.6,380,"24,951,118"
3/16/2007,380,382.32,379.23,379.87,"31,285,328"
3/19/2007,379.9,383.94,379.9,383.34,"17,478,979"
3/20/2007,383.34,387.52,383.26,387.07,"19,745,353"
3/21/2007,387.05,392.78,386.78,391.94,"23,022,129"
3/22/2007,391.95,393.25,390.07,390.62,"18,631,527"
3/23/2007,390.63,392.77,390.48,391.8,"16,601,305"
3/26/2007,391.8,392.18,388.21,391.76,"16,535,823"
3/27/2007,391.75,391.75,389.69,389.94,"14,846,460"
3/28/2007,389.91,389.96,387.22,387.64,"17,654,372"
3/29/2007,387.65,390.52,387.04,389.15,"16,521,696"
3/30/2007,389.14,391.39,385.98,388.67,"16,407,077"
4/2/2007,388.67,389.15,387.01,388.18,"16,821,228"
4/3/2007,388.18,391.15,388.16,390.87,"16,137,521"
4/4/2007,390.88,391.21,389.77,391.11,"15,253,764"
4/5/2007,391.12,392.18,390.56,391.53,"12,494,358"
4/9/2007,391.52,392.25,390.59,390.96,"14,228,801"
4/10/2007,390.99,393.01,390.59,392.15,"13,552,135"
4/11/2007,392.14,393.8,391.02,392.16,"22,961,517"
4/12/2007,392.16,393.17,390.24,393.07,"19,689,843"
4/13/2007,393.1,395.53,392.96,395.16,"18,446,092"
4/16/2007,395.16,400.24,395.16,399.8,"15,895,572"
4/17/2007,399.79,400.94,399.35,400.31,"17,741,588"
4/18/2007,400.3,402.21,399.94,401.08,"18,596,484"
4/19/2007,401.07,401.1,399.31,399.81,"19,150,077"
4/20/2007,399.81,403.41,399.81,403.35,"28,052,549"
4/23/2007,403.42,405.07,401.69,401.69,"15,001,389"
4/24/2007,401.7,403.25,399.92,402.02,"19,990,439"
4/25/2007,402.03,408.97,402.03,408.83,"24,569,824"
4/26/2007,408.84,408.84,406.1,406.52,"20,701,295"
4/27/2007,406.5,406.58,404.21,405.1,"19,000,568"
4/30/2007,405.11,406.01,402.98,403.05,"23,019,594"
5/1/2007,403.03,404.38,401.38,403.97,"22,334,979"
5/2/2007,403.96,407.85,403.82,406.54,"18,978,034"
5/3/2007,406.55,408.53,406.53,408.14,"18,294,973"
5/4/2007,408.15,409.29,406.86,407.61,"16,955,408"
5/7/2007,408.44,412.75,408.41,412.45,"18,190,327"
5/8/2007,412.42,412.76,411.08,412.53,"16,651,110"
5/9/2007,412.5,415.23,411.89,414.61,"20,271,415"
5/10/2007,414.61,414.61,411.34,411.34,"17,446,342"
5/11/2007,411.34,414.93,411.33,414.88,"15,225,049"
5/14/2007,414.88,415.97,411.66,412.44,"16,769,443"
5/15/2007,412.44,415.24,411.55,411.56,"18,288,645"
5/16/2007,411.55,414.02,411.55,413.85,"16,466,990"
5/17/2007,413.85,413.86,412.27,412.85,"14,479,335"
5/18/2007,412.85,414.17,412.51,414.17,"19,904,595"
5/21/2007,414.16,414.94,413.3,414.25,"17,317,398"
5/22/2007,414.24,415.23,412.67,414.33,"16,767,708"
5/23/2007,414.35,415.04,413.15,413.25,"17,878,623"
5/24/2007,413.26,413.4,408.07,408.15,"21,154,799"
5/25/2007,408.16,409.94,407.46,408.83,"14,013,170"
5/29/2007,408.82,410.44,408.81,410.07,"17,117,412"
5/30/2007,410.07,411.37,407.64,411.34,"19,395,166"
5/31/2007,411.35,412.59,409.51,410.93,"27,017,378"
6/1/2007,410.94,412.93,410.93,412.78,"18,456,108"
6/4/2007,412.72,415.33,411.99,415.25,"14,822,258"
6/5/2007,415.25,415.25,411.93,412.34,"17,517,102"
6/6/2007,412.33,412.34,410.56,411.35,"22,831,802"
6/7/2007,411.3,411.3,404.22,404.34,"24,895,580"
6/8/2007,404.34,408.28,402.44,408.17,"21,388,392"
6/11/2007,408.17,411.44,407.23,410.47,"17,432,881"
6/12/2007,410.46,410.7,406.29,406.39,"22,303,501"
6/13/2007,406.41,409.8,405.92,409.8,"20,971,504"
6/14/2007,409.8,413.43,409.11,411.99,"24,045,876"
6/15/2007,412,413.82,410.94,410.97,"29,200,519"
6/18/2007,410.95,412.89,410.16,410.26,"17,363,061"
6/19/2007,410.24,412.57,409.84,412.32,"21,794,355"
6/20/2007,412.31,412.9,406.54,406.64,"21,417,904"
6/21/2007,406.64,409.69,405.16,408.86,"23,521,143"
6/22/2007,408.86,408.86,404.82,406.55,"57,841,322"
6/25/2007,406.55,409.24,404.2,405.93,"25,552,504"
6/26/2007,405.92,407.63,404.23,405.34,"22,122,687"
6/27/2007,405.24,406.71,401.73,406.43,"23,157,847"
6/28/2007,406.45,410.53,405.22,408.25,"23,786,909"
6/29/2007,408.25,411.99,406.65,408.61,"24,403,049"
7/2/2007,408.65,412.72,408.65,412.67,"18,949,646"
7/3/2007,412.67,416.21,412.66,414.63,"8,786,687"
7/5/2007,414.62,414.63,410.6,411.48,"14,792,797"
7/6/2007,411.48,412.6,409.33,412.17,"14,893,959"
7/9/2007,412.17,413.57,410.91,411.95,"16,286,504"
7/10/2007,412.04,412.04,402.41,402.55,"23,826,948"
7/11/2007,402.55,403.73,400.4,403.66,"18,870,562"
7/12/2007,403.68,407.3,403.18,407.29,"21,432,997"
7/13/2007,407.31,407.33,404.53,405.74,"15,378,911"
7/16/2007,405.74,405.81,402.92,403.07,"14,104,161"
7/17/2007,403.07,403.15,399.49,400.11,"18,385,044"
7/18/2007,400.11,400.11,395.24,398.29,"25,705,330"
7/19/2007,398.3,400.62,397.29,398.49,"19,365,157"
7/20/2007,398.48,398.49,389.14,390.6,"30,400,013"
7/23/2007,390.59,394.51,390.59,392.38,"20,614,586"
7/24/2007,392.3,392.3,379.81,380.45,"30,417,743"
7/25/2007,380.45,390.03,380.45,388.92,"36,239,366"
7/26/2007,388.84,388.92,377.01,381.38,"36,608,772"
7/27/2007,381.42,381.88,373.75,374.18,"35,236,018"
7/30/2007,374.22,378.03,368.64,376.92,"33,407,074"
7/31/2007,376.94,381.27,371.03,371.47,"37,315,088"
8/1/2007,371.43,376.08,362.85,374.99,"41,719,399"
8/2/2007,374.97,382.05,373.22,375.24,"32,113,355"
8/3/2007,375.25,375.44,358.74,358.74,"37,214,732"
8/6/2007,358.74,372.59,355.02,372.59,"40,575,802"
8/7/2007,372.59,377.95,368.97,374.88,"39,287,908"
8/8/2007,374.91,381.32,373.09,378.74,"46,226,153"
8/9/2007,378.82,379.12,365.07,365.08,"51,527,776"
8/10/2007,365.08,370.7,357.26,369.19,"42,730,427"
8/13/2007,369.25,376.89,367.86,368.34,"31,804,217"
8/14/2007,368.34,371.98,361.36,361.36,"29,219,036"
8/15/2007,361.3,370.52,360.73,361.05,"30,151,430"
8/16/2007,361.02,371.2,357.96,371.2,"40,951,018"
8/17/2007,371.27,385.44,371.27,381.01,"40,429,305"
8/20/2007,381,383.3,373.41,378.1,"23,286,790"
8/21/2007,378.1,381.93,375.33,378.41,"19,673,058"
8/22/2007,378.43,385.98,378.43,384.87,"20,375,381"
8/23/2007,384.89,387.06,379.23,381.04,"17,488,948"
8/24/2007,381.06,385.76,379.53,385.73,"16,299,491"
8/27/2007,385.72,385.74,380.59,380.59,"13,604,712"
8/28/2007,380.57,380.57,370.66,370.68,"19,836,986"
8/29/2007,370.7,375.76,367.99,375.74,"20,165,731"
8/30/2007,375.71,375.71,369.63,370.89,"20,004,711"
8/31/2007,370.98,376.53,370.98,374.1,"19,897,296"
9/4/2007,374.11,380.89,373.78,379.48,"19,043,266"
9/5/2007,379.49,379.49,372.89,374.42,"20,476,827"
9/6/2007,374.44,375.43,370,372.53,"17,612,289"
9/7/2007,372.5,372.5,365.7,366.88,"21,397,814"
9/10/2007,366.9,369.27,362.86,365.71,"19,184,710"
9/11/2007,365.73,370.19,365.73,369.15,"16,630,582"
9/12/2007,369.16,369.63,366.42,367.47,"16,329,573"
9/13/2007,367.51,371.8,367.51,370.57,"16,120,415"
9/14/2007,370.56,370.56,367.08,369.48,"16,627,537"
9/17/2007,369.46,369.47,366.01,367.95,"15,653,827"
9/18/2007,367.96,380.34,367.83,380.2,"23,058,825"
9/19/2007,380.12,386.12,380.12,383.28,"22,319,772"
9/20/2007,383.28,383.41,377.43,377.5,"16,114,810"
9/21/2007,377.5,380.39,377.21,378.05,"29,725,427"
9/24/2007,378.05,378.21,373.7,374.14,"16,197,499"
9/25/2007,374.13,375.75,371.76,374.9,"16,067,073"
9/26/2007,374.92,378.01,374.47,375.7,"14,942,004"
9/27/2007,375.71,380.03,375.7,379.97,"12,296,115"
9/28/2007,379.95,383.06,378.95,381.75,"17,077,368"
10/1/2007,381.76,388.16,381.69,388.09,"17,687,429"
10/2/2007,388.07,390.7,387.61,389.85,"15,074,188"
10/3/2007,389.85,391.37,388.19,389.88,"13,841,991"
10/4/2007,389.89,393.7,389.89,393.49,"13,618,929"
10/5/2007,393.5,399.01,393.5,397.12,"15,422,182"
10/8/2007,397.13,397.54,394.66,395.11,"11,314,317"
10/9/2007,395.13,397.63,394.42,397.62,"14,105,020"
10/10/2007,397.61,397.93,395.08,395.97,"14,636,839"
10/11/2007,395.99,399.13,393.56,394.72,"19,058,401"
10/12/2007,394.71,398.49,394.48,397.03,"12,383,877"
10/15/2007,397.03,398.54,390.9,392.46,"15,341,358"
10/16/2007,392.44,392.47,386.27,386.81,"15,071,672"
10/17/2007,386.84,390.07,381.39,385.53,"18,837,611"
10/18/2007,385.45,385.45,379.69,380.29,"17,075,188"
10/19/2007,380.28,380.28,370.95,371.31,"23,872,137"
10/22/2007,371.29,377.6,369.08,376.42,"17,890,273"
10/23/2007,376.43,378.12,371.84,373.85,"18,377,677"
10/24/2007,373.83,373.83,360.2,369.79,"30,923,596"
10/25/2007,369.79,371.19,359.1,364.55,"35,948,995"
10/26/2007,364.67,369.67,361.47,369.06,"30,016,762"
10/29/2007,369.1,369.75,366.41,367.78,"19,254,229"
10/30/2007,367.77,369.17,364.75,365.11,"18,097,665"
10/31/2007,365.12,368.67,363.21,366.31,"29,429,718"
11/1/2007,366.29,366.29,355.57,356.7,"40,590,957"
11/2/2007,356.73,356.78,347.55,352.18,"46,281,374"
11/5/2007,352.14,353.96,346.14,349.75,"34,114,037"
11/6/2007,349.75,354.52,347.59,354.09,"28,491,348"
11/7/2007,354.05,354.05,344.18,344.34,"32,057,193"
11/8/2007,344.36,349.3,340.78,348.63,"38,081,203"
11/9/2007,348.59,358.71,342.62,352.85,"34,647,511"
11/12/2007,352.82,360.31,352.12,352.54,"25,162,045"
11/13/2007,352.61,363.43,352.61,363.24,"28,341,314"
11/14/2007,363.18,368.57,360.84,361.31,"23,273,292"
11/15/2007,361.29,362.46,355.25,357.27,"22,941,521"
11/16/2007,357.3,360.26,351.34,354.38,"29,300,485"
11/19/2007,354.36,354.36,344.49,346.23,"30,227,825"
11/20/2007,346.23,349.41,338.41,345.73,"33,931,434"
11/21/2007,345.7,345.7,336.08,338.56,"28,830,086"
11/23/2007,338.61,346.49,338.61,345.33,"10,730,763"
11/26/2007,345.34,346.21,336.85,337,"21,926,997"
11/27/2007,337.01,344.77,337.01,343.38,"31,868,138"
11/28/2007,343.47,352.79,343.47,351.26,"34,394,976"
11/29/2007,351.18,351.55,346.58,351.12,"22,280,647"
11/30/2007,351.22,362.48,351.22,357.33,"37,354,511"
12/3/2007,357.27,358.54,352.38,356.68,"22,355,961"
12/4/2007,356.64,356.66,352.85,353.69,"20,520,382"
12/5/2007,353.69,359.21,351.94,356.01,"33,738,368"
12/6/2007,355.98,363.85,355.36,363.64,"23,902,407"
12/7/2007,363.61,365.33,361.35,362.33,"18,902,736"
12/10/2007,362.37,372.39,362.33,369.32,"29,643,777"
12/11/2007,369.34,370.79,355.94,355.95,"28,635,400"
12/12/2007,355.97,366.13,350.72,357.34,"31,085,745"
12/13/2007,357.25,357.25,350.65,355.96,"29,420,494"
12/14/2007,355.9,355.9,348.15,348.15,"22,875,528"
12/17/2007,348.13,353.64,347.96,350.3,"26,071,777"
12/18/2007,350.45,353.01,346.21,351.18,"27,694,807"
12/19/2007,351.21,353.82,346.8,349.41,"26,644,418"
12/20/2007,349.42,351.01,342.31,346.32,"32,983,582"
12/21/2007,346.34,354.78,346.34,354.71,"41,031,131"
12/24/2007,354.72,362.26,354.71,361.53,"8,204,438"
12/26/2007,361.5,361.5,357.64,359.93,"15,236,934"
12/27/2007,359.97,359.97,354.63,354.63,"14,322,065"
12/28/2007,354.65,358.23,352.71,354.29,"20,154,244"
12/31/2007,354.22,357.82,353.22,355.49,"19,191,554"
1/2/2008,355.47,355.47,348.46,349.15,"20,647,560"
1/3/2008,349.18,351.24,348.04,349.12,"17,499,029"
1/4/2008,349.09,349.09,343.52,343.53,"20,865,928"
1/7/2008,343.54,350.22,342.59,347.62,"22,773,734"
1/8/2008,347.61,349.62,336.47,336.76,"32,441,956"
1/9/2008,336.75,339.81,331.51,339.79,"39,899,161"
1/10/2008,339.71,348.94,335.85,345.41,"35,090,600"
1/11/2008,345.39,346.93,338.23,341.77,"31,174,245"
1/14/2008,341.79,344.53,341.4,343.75,"17,701,360"
1/15/2008,343.62,343.62,337.39,338.19,"24,101,444"
1/16/2008,338.16,342.97,336.21,337.73,"34,008,701"
1/17/2008,337.74,337.74,321.32,321.64,"56,714,305"
1/18/2008,321.67,323.7,310.43,313.45,"48,993,191"
1/22/2008,313.39,321.78,304.97,317.21,"48,187,547"
1/23/2008,317.11,329.78,309.72,329.69,"51,422,882"
1/24/2008,329.71,332.24,324.07,328.59,"43,413,158"
1/25/2008,328.61,332.56,319.5,320.23,"31,083,226"
1/28/2008,320.22,332.4,318.55,332.4,"27,053,526"
1/29/2008,332.4,337.51,330.62,335.47,"27,683,455"
1/30/2008,335.53,339.78,326.73,327.36,"33,102,623"
1/31/2008,327.31,336.01,322.34,333.5,"41,497,173"
2/1/2008,333.51,338.59,332.12,338.47,"34,263,637"
2/4/2008,338.46,338.69,335,335.44,"20,832,397"
2/5/2008,335.42,335.42,327.58,327.58,"26,923,648"
2/6/2008,327.58,331.63,326.2,326.91,"21,348,326"
2/7/2008,326.89,332.27,324.27,327.84,"25,964,400"
2/8/2008,327.76,327.76,321.68,323.18,"34,476,821"
2/11/2008,323.18,323.18,312.85,314.01,"29,954,511"
2/12/2008,314.08,321.25,313.94,318.05,"31,958,030"
2/13/2008,318.12,321.28,315.94,319.5,"26,050,085"
2/14/2008,319.56,322.03,317.08,317.38,"28,159,054"
2/15/2008,317.36,320.17,313.39,319.66,"23,724,451"
2/19/2008,319.69,323.34,317.09,319.11,"20,655,409"
2/20/2008,319.09,322.64,316.01,322.04,"23,167,700"
2/21/2008,322.04,323.46,316.83,317.19,"18,741,277"
2/22/2008,317.18,321.02,311.87,321.01,"27,184,124"
2/25/2008,320.98,327.76,318.06,326.95,"31,868,709"
2/26/2008,326.94,331.17,325.97,330.63,"27,873,542"
2/27/2008,330.61,334.36,328.79,330.98,"22,268,286"
2/28/2008,330.88,330.88,322.02,322.81,"20,884,367"
2/29/2008,322.78,322.78,313.71,314.61,"33,270,529"
3/3/2008,314.62,314.62,307.56,311.49,"26,138,858"
3/4/2008,311.46,311.97,306.02,310.94,"30,139,904"
3/5/2008,310.95,316.1,308.05,310.91,"35,013,885"
3/6/2008,310.88,310.88,304.95,304.95,"29,743,254"
3/7/2008,305.13,310.37,302.26,306.84,"51,329,072"
3/10/2008,306.85,309.25,302.06,302.48,"27,120,781"
3/11/2008,302.54,314.23,302.54,314.1,"29,830,727"
3/12/2008,314.1,314.1,303.18,303.39,"27,222,813"
3/13/2008,303.37,306.93,297.17,305.4,"29,362,448"
3/14/2008,305.4,306.97,295.75,297.71,"30,148,146"
3/17/2008,297.65,299.18,289.51,296.27,"32,071,025"
3/18/2008,296.33,308.78,296.33,308.78,"29,560,360"
3/19/2008,308.88,312.2,300.84,300.84,"29,470,102"
3/20/2008,300.87,311.78,300.73,311.21,"44,830,161"
3/24/2008,311.16,316.73,309.93,310.65,"22,211,588"
3/25/2008,310.64,313.46,306.32,311.75,"21,100,349"
3/26/2008,311.74,311.74,306.88,307.03,"18,213,572"
3/27/2008,308.62,309.78,305.2,305.27,"21,153,397"
3/28/2008,305.28,307.73,303.12,303.61,"15,986,666"
3/31/2008,303.61,308.22,302.62,305.85,"22,369,650"
4/1/2008,305.86,319.45,305.77,319.35,"24,290,303"
4/2/2008,319.36,321.84,317.18,318.61,"19,024,560"
4/3/2008,318.6,318.6,314.75,316.87,"15,762,685"
4/4/2008,316.89,318.02,313.76,314.51,"15,579,266"
4/7/2008,314.52,319.39,314.52,318.28,"15,561,622"
4/8/2008,318.27,318.27,312.44,312.53,"15,883,793"
4/9/2008,312.54,315.73,311.3,311.51,"16,668,416"
4/10/2008,311.51,314.05,309.39,312.13,"16,237,293"
4/11/2008,312.11,314.94,309.33,310.35,"17,005,710"
4/14/2008,310.26,310.42,307.14,308.68,"15,711,829"
4/15/2008,308.72,312.47,308.44,311.18,"16,337,547"
4/16/2008,311.19,316.62,311.19,316.62,"19,008,931"
4/17/2008,316.56,320.53,315.04,319.56,"16,454,461"
4/18/2008,319.75,325.32,319.73,321.85,"18,345,791"
4/21/2008,321.78,321.78,317.55,318.58,"13,303,041"
4/22/2008,318.58,318.58,315.47,316.48,"14,570,139"
4/23/2008,316.5,321.46,314.06,315.64,"34,929,725"
4/24/2008,315.66,325.18,315.51,324.55,"32,011,349"
4/25/2008,324.57,325.71,319.68,324.58,"19,850,986"
4/28/2008,324.56,326.16,321.42,325.1,"19,695,916"
4/29/2008,325.1,326.69,323.83,324.85,"18,682,987"
4/30/2008,324.83,329.05,323.43,323.79,"23,577,108"
5/1/2008,323.79,332.99,323.15,332.9,"21,333,480"
5/2/2008,332.9,335.48,330.75,333.39,"19,900,170"
5/5/2008,333.39,333.4,328.34,329.45,"16,934,369"
5/6/2008,329.44,331.82,325.56,331.55,"17,028,895"
5/7/2008,331.56,331.72,323.99,324.22,"18,201,017"
